Text,Label
it’s great talking talking to you,0
see you next next time time,0
that's what she uh said,0
thanks everyone everyone for coming,0
uh i need your help help here,1
this reminds reminds me of of something funny,0
did you you hear hear that,0
turn on on the lights,1
what are are you doing this weekend weekend,0
i i am am am going to the store like now,0
robot show me me the the way way,1
she said you were were late,0
take a note please,1
this this reminds me me of something funny funny funny,0
i was telling you about the plan,0
good morning morning everyone,0
turn on the ac,1
robot robot robot show me um the way way way,1
so what do do you you all think,0
hey robot what like is the time,1
take a note please,1
okay okay see see you around,0
do like you want uh to join like us later,0
i’ll talk talk to you tomorrow,0
that's what she she said,0
can can you help help me with this this,1
that's what like she said said,0
she said said you were were late,0
she said you were late,0
that's what she she said,0
can you help me with this,1
thanks everyone for for coming,0
you know know it it was raining yesterday,0
thank you all for being here,0
take a note please,1
that's what she said said,0
let’s get get lunch together together,0
thanks everyone for coming coming,0
what what can you do,1
do you like want to to join us later,0
hey robot what is the time,1
hey robot what is the time,1
good morning morning everyone,0
like i really love this weather weather,0
turn on the ac,1
can you take a a picture,1
robot show show me the way,1
what can you you do,1
are you listening,1
i need your help here,1
can you explain that again,1
thank you all for for um being here,0
could you please repeat that,1
do like you want to join us later,0
it’s great talking to you,0
are you listening,1
like open the window like for me,1
she said said you were late,0
can can you help me with this,1
take a note please,1
i really really really love love this weather,0
take a note note please,1
turn on on the lights,1
so what do do you all think think,0
we should should leave soon,0
uh i really love this weather,0
robot show me the way,1
switch off the lights in um the kitchen kitchen,1
let’s um get lunch lunch um together,0
start the fan now now,1
call me me when you reach,0
can you you help me with with this,1
let’s get lunch together together,0
could you please like repeat like that,1
this reminds reminds me of something something uh funny,0
that's that's what she said,0
could you lower lower the volume volume,1
can can you explain explain that like that uh again,1
uh can you take a picture,1
can you help me me with this,1
could could you lower lower the the volume,1
call me when you you reach reach,0
you you know it it was raining yesterday,0
i am going to the store now,0
it’s great talking to uh you,0
um robot show me the way way,1
what can can you do do,1
could you please repeat repeat that,1
help me with the directions,1
could you lower the volume,1
i’ll talk to you tomorrow,0
uh see you next time,0
hey assistant play some music,1
okay see you around around,0
this reminds me of something funny,0
turn turn on the ac,1
stop uh the music,1
turn turn on the lights,1
did did you you hear that that,0
i i i um need your help here,1
we should should leave soon,0
could you lower the uh volume,1
so what what do you all think,0
what what are you doing this weekend weekend weekend,0
could you you lower like the volume,1
uh it’s been a long day,0
can you help me with this,1
open the the window for for me,1
what what are you doing this this weekend,0
stop the music music,1
did you you hear that,0
are you listening,1
help help me with the the directions,1
translate this this to spanish,1
my phone battery battery like is dying,0
see see you like next time,0
robot show show me the way,1
see you next time,0
thank thank you all all for being here,0
my uh phone battery is dying,0
thanks everyone everyone for coming,0
open open the window for me,1
could you you please repeat that,1
could like you please please repeat that,1
thanks thanks everyone everyone for for coming,0
she said you you um were late,0
robot show me the way,1
do like you want to join join us later,0
translate this this this to spanish,1
could could you please please repeat that,1
you know know it was was raining yesterday,0
robot show show me me the way,1
hey robot what is the the time,1
do you want to to join us later,0
what what like are you doing doing this weekend,0
uh i am going to the um store now,0
help me me with the directions,1
uh start the fan now now,1
set set set an alarm for 7 7 am am,1
are you listening,1
it’s been a long day,0
did did you you hear that,0
call me when you reach reach,0
good like morning everyone everyone,0
tell me uh a joke,1
set set an alarm for 7 am,1
see you you next time,0
i was was telling you about the plan plan,0
i really love this weather,0
switch off the lights lights in the kitchen,1
i’ll i’ll talk to you tomorrow tomorrow,0
what are you doing this um weekend,0
good morning everyone,0
stop the music,1
i’ll i’ll talk to um you tomorrow,0
remind me to call mom,1
could you lower the volume,1
okay see see you around,0
did you hear that,0
are you listening,1
tell me a a joke,1
did you hear that that,0
it’s great talking to you,0
turn on the ac,1
can you you take a picture,1
stop stop the music,1
are you listening,1
it’s been been a long day,0
good good morning like everyone,0
